time_s,imu_f_ax,imu_f_ay,imu_f_az,imu_f_gx,imu_f_gy,imu_f_gz,imu_p_ax,imu_p_ay,imu_p_az,imu_p_gx,imu_p_gy,imu_p_gz,frame_pitch,frame_roll,frame_yaw,pay_pitch,pay_roll,pay_yaw,rel_pitch,rel_roll,p_err,t_vel_p,ff_pitch,cam_pr,vel_err_p,vq_pitch,r_err,t_vel_r,ff_roll,cam_rr,vel_err_r,vq_roll,elec_p,elec_r,off_p,off_r
73.8423,-9.919,0.871,5.655,0.56,24.27,9.88,-1.641,1.597,-10.712,-14.64,-1.52,-39.21,49.186,6.679,3.274,-8.519,10.176,2.935,-56.81,-1.806,8.519,0.383,0.0,-0.027,0.41,0.232,-10.176,-1.894,0.0,0.256,-2.149,-0.814,1.487,2.308,4.139,3.755
73.9017,-8.746,0.788,5.507,0.64,4.46,10.13,-2.197,1.235,-9.868,10.37,21.99,-4.78,50.22,7.334,4.071,-7.96,10.132,2.851,-57.34,-1.978,7.96,0.364,0.0,0.384,-0.02,0.189,-10.132,-1.893,0.0,-0.181,-1.712,-0.762,1.422,2.287,4.139,3.755
73.9017,-8.746,0.788,5.507,0.64,4.46,10.13,-2.197,1.235,-9.868,10.37,21.99,-4.78,50.22,7.334,4.071,-7.96,10.132,2.851,-57.34,-1.978,7.96,0.364,0.0,0.384,-0.02,0.189,-10.132,-1.893,0.0,-0.181,-1.712,-0.762,1.422,2.287,4.139,3.755
73.9610,-8.341,1.135,5.358,0.03,3.31,2.58,-1.701,2.0,-9.601,5.61,-1.06,0.51,50.815,7.891,4.64,-7.925,9.7,2.058,-58.067,-1.672,7.925,0.362,0.0,-0.019,0.381,0.23,-9.7,-1.876,0.0,-0.098,-1.778,-0.771,1.381,2.292,4.139,3.755
73.9610,-8.341,1.135,5.358,0.03,3.31,2.58,-1.701,2.0,-9.601,5.61,-1.06,0.51,50.815,7.891,4.64,-7.925,9.7,2.058,-58.067,-1.672,7.925,0.362,0.0,-0.019,0.381,0.23,-9.7,-1.876,0.0,-0.098,-1.778,-0.771,1.333,2.324,4.139,3.755
74.0166,-8.009,0.864,5.492,-1.44,-1.65,-1.31,-1.452,1.234,-9.681,-1.26,6.11,0.73,51.181,7.922,4.691,-7.717,9.832,1.568,-58.317,-0.841,7.717,0.355,-0.0,0.107,0.249,0.216,-9.832,-1.883,-0.0,0.022,-1.905,-0.787,1.303,2.426,4.139,3.755
74.0166,-8.009,0.864,5.492,-1.44,-1.65,-1.31,-1.452,1.234,-9.681,-1.26,6.11,0.73,51.181,7.922,4.691,-7.717,9.832,1.568,-58.317,-0.841,7.717,0.355,-0.0,0.107,0.249,0.216,-9.832,-1.883,-0.0,0.022,-1.905,-0.787,1.303,2.426,4.139,3.755
74.0484,-7.834,0.886,5.334,-1.38,-2.07,-2.27,-1.368,1.55,-9.401,7.41,5.06,11.44,51.289,7.874,4.645,-7.571,9.743,1.139,-58.354,-0.254,7.571,0.35,-0.0,0.088,0.262,0.218,-9.743,-1.88,-0.0,-0.129,-1.75,-0.769,1.298,2.497,4.139,3.755
74.1028,-7.649,0.876,5.387,-1.23,4.04,0.44,-1.711,1.332,-9.203,14.26,-2.49,8.18,51.554,7.895,4.69,-7.548,9.164,0.183,-58.744,0.584,7.548,0.349,0.0,-0.043,0.393,0.231,-9.164,-1.856,-0.0,-0.249,-1.607,-0.752,1.251,2.6,4.139,3.755
74.1028,-7.649,0.876,5.387,-1.23,4.04,0.44,-1.711,1.332,-9.203,14.26,-2.49,8.18,51.554,7.895,4.69,-7.548,9.164,0.183,-58.744,0.584,7.548,0.349,0.0,-0.043,0.393,0.231,-9.164,-1.856,-0.0,-0.249,-1.607,-0.752,1.251,2.6,4.139,3.755
74.1631,-8.574,0.804,5.313,-1.45,1.68,-1.94,-1.426,1.361,-9.687,-3.72,-4.12,-1.25,52.096,7.867,4.708,-7.753,9.178,-0.233,-59.53,1.19,7.753,0.357,0.0,-0.072,0.429,0.235,-9.178,-1.858,-0.0,0.065,-1.923,-0.791,1.155,2.674,4.139,3.755
74.1631,-8.574,0.804,5.313,-1.45,1.68,-1.94,-1.426,1.361,-9.687,-3.72,-4.12,-1.25,52.096,7.867,4.708,-7.753,9.178,-0.233,-59.53,1.19,7.753,0.357,0.0,-0.072,0.429,0.235,-9.178,-1.858,-0.0,0.065,-1.923,-0.791,1.155,2.674,4.139,3.755
74.2257,-8.413,0.919,5.464,-1.36,-9.23,-3.3,-1.475,1.384,-9.826,2.28,4.86,12.6,52.226,7.803,4.64,-7.676,9.204,-0.411,-59.601,1.517,7.676,0.354,-0.0,0.038,0.316,0.224,-9.204,-1.859,-0.0,0.041,-1.9,-0.788,1.146,2.714,4.139,3.755
74.2540,-8.176,0.792,5.495,-1.85,-12.55,-2.15,-1.334,1.269,-9.734,6.97,4.98,18.04,52.163,7.599,4.424,-7.391,9.039,-1.15,-59.336,2.645,7.391,0.344,-0.0,0.087,0.257,0.218,-9.039,-1.853,-0.0,-0.122,-1.732,-0.769,1.178,2.852,4.139,3.755
74.2768,-8.267,0.797,5.636,-1.36,-14.6,0.36,-1.421,1.19,-9.839,9.89,6.08,17.6,52.018,7.531,4.368,-7.231,8.819,-1.556,-59.077,3.142,7.231,0.339,-0.0,0.106,0.232,0.215,-8.819,-1.844,-0.0,-0.173,-1.672,-0.762,1.21,2.912,4.139,3.755
74.2768,-8.267,0.797,5.636,-1.36,-14.6,0.36,-1.421,1.19,-9.839,9.89,6.08,17.6,52.018,7.531,4.368,-7.231,8.819,-1.556,-59.077,3.142,7.231,0.339,-0.0,0.106,0.232,0.215,-8.819,-1.844,-0.0,-0.173,-1.672,-0.762,1.21,2.912,4.139,3.755
74.3057,-8.387,0.745,5.646,-1.12,-19.03,3.09,-1.283,1.456,-9.674,6.27,8.37,11.47,51.808,7.51,4.372,-7.07,8.682,-1.836,-58.742,3.518,7.07,0.333,-0.0,0.146,0.187,0.211,-8.682,-1.839,-0.0,-0.109,-1.73,-0.769,1.251,2.958,4.139,3.755
74.3647,-7.961,0.85,5.696,-2.12,-24.32,5.43,-1.348,1.113,-9.657,-5.55,18.05,-0.32,51.11,7.554,4.492,-6.536,8.744,-1.936,-57.558,3.91,6.536,0.314,-0.0,0.315,-0.001,0.192,-8.744,-1.843,-0.0,0.097,-1.94,-0.795,1.396,3.006,4.139,3.755
74.3647,-7.961,0.85,5.696,-2.12,-24.32,5.43,-1.348,1.113,-9.657,-5.55,18.05,-0.32,51.11,7.554,4.492,-6.536,8.744,-1.936,-57.558,3.91,6.536,0.314,-0.0,0.315,-0.001,0.192,-8.744,-1.843,-0.0,0.097,-1.94,-0.795,1.396,3.006,4.139,3.755
74.4034,-8.169,0.869,5.863,-3.04,-24.73,4.72,-1.49,1.47,-9.838,-5.42,15.36,0.23,50.721,7.583,4.582,-6.279,8.809,-1.871,-56.929,3.991,6.279,0.305,-0.0,0.268,0.037,0.196,-8.809,-1.846,-0.0,0.095,-1.941,-0.796,1.472,3.016,4.139,3.755
74.4515,-8.756,0.857,6.041,-2.79,-39.9,-0.19,-0.875,1.55,-10.337,-6.45,11.82,14.36,49.751,7.395,4.461,-5.738,9.103,-2.102,-55.458,4.834,5.738,0.287,-0.0,0.206,0.08,0.2,-9.103,-1.861,-0.0,0.113,-1.973,-0.8,1.652,3.119,4.139,3.755
74.4515,-8.756,0.857,6.041,-2.79,-39.9,-0.19,-0.875,1.55,-10.337,-6.45,11.82,14.36,49.751,7.395,4.461,-5.738,9.103,-2.102,-55.458,4.834,5.738,0.287,-0.0,0.206,0.08,0.2,-9.103,-1.861,-0.0,0.113,-1.973,-0.8,1.652,3.119,4.139,3.755
74.5126,-7.879,0.946,6.302,-5.15,-63.74,-2.42,-0.79,1.332,-9.91,2.48,25.73,35.34,47.832,6.922,3.992,-4.669,9.161,-3.012,-52.542,6.279,4.669,0.249,-0.0,0.449,-0.2,0.172,-9.161,-1.864,-0.0,-0.043,-1.821,-0.783,2.008,3.296,4.139,3.755
74.5126,-7.879,0.946,6.302,-5.15,-63.74,-2.42,-0.79,1.332,-9.91,2.48,25.73,35.34,47.832,6.922,3.992,-4.669,9.161,-3.012,-52.542,6.279,4.669,0.249,-0.0,0.449,-0.2,0.172,-9.161,-1.864,-0.0,-0.043,-1.821,-0.783,2.008,3.296,4.139,3.755
74.5738,-6.768,0.749,6.653,-7.42,-70.66,-5.27,-0.798,1.701,-9.379,-12.78,32.4,25.55,45.144,6.192,3.334,-3.377,9.406,-3.827,-48.596,7.696,3.377,0.204,-0.0,0.566,-0.361,0.156,-9.406,-1.876,-0.0,0.223,-2.099,-0.817,2.491,3.469,4.139,3.755
74.5738,-6.768,0.749,6.653,-7.42,-70.66,-5.27,-0.798,1.701,-9.379,-12.78,32.4,25.55,45.144,6.192,3.334,-3.377,9.406,-3.827,-48.596,7.696,3.377,0.204,-0.0,0.566,-0.361,0.156,-9.406,-1.876,-0.0,0.223,-2.099,-0.817,2.491,3.469,4.139,3.755
74.6263,-6.112,0.764,7.324,-8.15,-69.77,-10.29,-0.226,1.533,-9.519,-20.84,34.4,23.38,42.203,5.318,2.499,-1.882,10.265,-4.109,-44.147,9.011,1.882,0.152,-0.0,0.6,-0.448,0.147,-10.265,-1.915,-0.0,0.364,-2.279,-0.839,2.758,3.549,4.139,3.755
74.6263,-6.112,0.764,7.324,-8.15,-69.77,-10.29,-0.226,1.533,-9.519,-20.84,34.4,23.38,42.203,5.318,2.499,-1.882,10.265,-4.109,-44.147,9.011,1.882,0.152,-0.0,0.6,-0.448,0.147,-10.265,-1.915,-0.0,0.364,-2.279,-0.839,3.034,3.629,4.139,3.755
74.6819,-5.756,0.469,7.64,-8.83,-67.69,-11.41,-0.211,1.672,-9.555,-5.48,13.95,33.01,39.29,4.344,1.581,-0.8,10.587,-4.84,-40.123,10.194,1.225,0.129,-0.0,0.438,-0.308,0.161,-10.497,-1.926,-0.0,0.201,-2.127,-0.822,3.294,3.706,4.139,3.755
74.7125,-5.389,0.45,8.03,-6.92,-66.07,-10.46,-0.044,1.841,-9.491,-8.55,-0.06,29.69,37.809,3.898,1.153,-0.629,10.751,-5.234,-38.451,10.742,0.629,0.108,-0.0,-0.001,0.109,0.203,-10.751,-1.939,-0.0,0.149,-2.088,-0.818,3.73,3.841,4.139,3.755
74.7125,-5.389,0.45,8.03,-6.92,-66.07,-10.46,-0.044,1.841,-9.491,-8.55,-0.06,29.69,37.809,3.898,1.153,-0.629,10.751,-5.234,-38.451,10.742,0.629,0.108,-0.0,-0.001,0.109,0.203,-10.751,-1.939,-0.0,0.149,-2.088,-0.818,3.73,3.841,4.139,3.755
74.7714,-5.473,0.498,8.308,-8.79,-66.09,-4.89,0.316,1.937,-9.89,-9.77,1.06,18.05,34.934,3.31,0.632,-0.452,11.062,-5.66,-35.381,11.389,0.452,0.102,-0.0,0.018,0.084,0.2,-11.062,-1.954,-0.0,0.17,-2.124,-0.823,4.105,3.92,4.139,3.755
74.7714,-5.473,0.498,8.308,-8.79,-66.09,-4.89,0.316,1.937,-9.89,-9.77,1.06,18.05,34.934,3.31,0.632,-0.452,11.062,-5.66,-35.381,11.389,0.452,0.102,-0.0,0.018,0.084,0.2,-11.062,-1.954,-0.0,0.17,-2.124,-0.823,4.105,3.92,4.139,3.755
74.8326,-4.973,0.194,8.528,-12.44,-83.08,-8.46,0.315,1.988,-9.804,-11.11,15.59,26.75,31.796,2.544,0.101,0.183,11.559,-6.081,-31.574,12.36,-0.183,0.08,-0.0,0.272,-0.192,0.173,-11.559,-1.977,-0.0,0.194,-2.171,-0.829,4.57,4.039,4.139,3.755
74.8326,-4.973,0.194,8.528,-12.44,-83.08,-8.46,0.315,1.988,-9.804,-11.11,15.59,26.75,31.796,2.544,0.101,0.183,11.559,-6.081,-31.574,12.36,-0.183,0.08,-0.0,0.272,-0.192,0.173,-11.559,-1.977,-0.0,0.194,-2.171,-0.829,4.57,4.039,4.139,3.755
74.8613,-4.02,0.053,8.811,-12.84,-85.85,-11.17,0.341,2.233,-9.538,-11.38,20.56,27.71,29.889,2.061,-0.258,0.68,11.826,-6.322,-29.146,12.888,-0.68,0.063,-0.0,0.359,-0.296,0.162,-11.826,-1.989,-0.0,0.199,-2.188,-0.832,4.867,4.103,4.139,3.755
74.9211,-2.523,-0.345,9.306,-7.41,-78.91,-8.87,0.518,1.956,-9.254,-8.18,-3.46,24.27,25.882,1.137,-0.969,1.23,12.29,-6.859,-24.542,13.824,-1.23,0.043,-0.0,-0.06,0.104,0.202,-12.29,-2.011,-0.0,0.143,-2.154,-0.829,5.429,4.217,4.139,3.755
74.9211,-2.523,-0.345,9.306,-7.41,-78.91,-8.87,0.518,1.956,-9.254,-8.18,-3.46,24.27,25.882,1.137,-0.969,1.23,12.29,-6.859,-24.542,13.824,-1.23,0.043,-0.0,-0.06,0.104,0.202,-12.29,-2.011,-0.0,0.143,-2.154,-0.829,5.429,4.217,4.139,3.755
74.9727,-1.52,-0.567,9.618,-0.15,-62.83,-2.36,0.945,2.212,-9.155,5.6,-19.14,18.41,22.097,0.605,-1.359,1.01,12.282,-7.343,-20.953,14.0,-1.01,0.051,-0.0,-0.334,0.385,0.23,-12.282,-2.013,-0.0,-0.098,-1.915,-0.801,5.868,4.239,4.139,3.755
74.9727,-1.52,-0.567,9.618,-0.15,-62.83,-2.36,0.945,2.212,-9.155,5.6,-19.14,18.41,22.097,0.605,-1.359,1.01,12.282,-7.343,-20.953,14.0,-1.01,0.051,-0.0,-0.334,0.385,0.23,-12.282,-2.013,-0.0,-0.098,-1.915,-0.801,5.868,4.239,4.139,3.755
75.0352,-1.413,-0.232,9.855,6.51,-51.16,5.27,1.389,2.339,-9.358,-0.08,14.17,5.23,20.455,0.525,-1.393,1.074,12.247,-7.393,-19.254,13.867,-1.074,0.049,-0.0,-0.111,0.159,0.208,-12.247,-2.012,0.0,-0.072,-1.94,-0.804,6.075,4.223,4.139,3.755
75.0629,-1.171,-0.029,9.814,7.79,-47.51,5.5,0.977,2.223,-9.279,0.48,29.62,5.08,17.534,0.715,-1.246,2.221,12.357,-6.99,-15.243,13.368,-2.221,0.009,-0.0,0.517,-0.508,0.141,-12.357,-2.019,0.0,-0.008,-2.01,-0.813,0.282,4.162,4.139,3.755
75.0629,-1.171,-0.029,9.814,7.79,-47.51,5.5,0.977,2.223,-9.279,0.48,29.62,5.08,17.534,0.715,-1.246,2.221,12.357,-6.99,-15.243,13.368,-2.221,0.009,-0.0,0.517,-0.508,0.141,-12.357,-2.019,0.0,-0.008,-2.01,-0.813,0.282,4.162,4.139,3.755
75.1171,-1.063,0.244,10.094,4.09,-39.9,2.22,0.972,2.222,-9.161,-3.28,7.04,6.29,14.995,1.027,-1.114,3.129,12.515,-6.623,-11.855,12.885,-3.129,-0.023,-0.0,0.123,-0.146,0.177,-12.515,-2.027,0.0,0.057,-2.084,-0.823,0.696,4.103,4.139,3.755
75.1171,-1.063,0.244,10.094,4.09,-39.9,2.22,0.972,2.222,-9.161,-3.28,7.04,6.29,14.995,1.027,-1.114,3.129,12.515,-6.623,-11.855,12.885,-3.129,-0.023,-0.0,0.123,-0.146,0.177,-12.515,-2.027,0.0,0.057,-2.084,-0.823,0.696,4.103,4.139,3.755
75.1784,-0.328,0.39,9.917,0.27,-32.7,-2.05,1.458,1.964,-9.383,-1.81,-7.38,9.27,12.69,1.187,-1.141,3.195,12.626,-6.597,-9.517,12.602,-3.195,-0.025,-0.0,-0.129,0.103,0.202,-12.626,-2.034,0.0,0.032,-2.066,-0.822,0.982,4.068,4.139,3.755
75.1784,-0.328,0.39,9.917,0.27,-32.7,-2.05,1.458,1.964,-9.383,-1.81,-7.38,9.27,12.69,1.187,-1.141,3.195,12.626,-6.597,-9.517,12.602,-3.195,-0.025,-0.0,-0.129,0.103,0.202,-12.626,-2.034,0.0,0.032,-2.066,-0.822,0.982,4.068,4.139,3.755
75.2381,0.472,0.139,10.19,-2.96,-20.41,0.36,1.374,2.195,-9.226,-4.58,4.43,3.05,10.678,1.106,-1.208,3.735,12.788,-6.382,-6.975,12.603,-3.735,-0.044,-0.0,0.077,-0.121,0.179,-12.788,-2.043,-0.0,0.08,-2.123,-0.829,1.292,4.068,4.139,3.755
75.2381,0.472,0.139,10.19,-2.96,-20.41,0.36,1.374,2.195,-9.226,-4.58,4.43,3.05,10.678,1.106,-1.208,3.735,12.788,-6.382,-6.975,12.603,-3.735,-0.044,-0.0,0.077,-0.121,0.179,-12.788,-2.043,-0.0,0.08,-2.123,-0.829,1.292,4.068,4.139,3.755
75.2925,0.974,-0.086,10.254,-1.68,-0.9,3.19,1.317,2.24,-9.26,5.43,-48.26,-2.01,9.18,0.91,-1.134,2.957,12.838,-6.191,-6.246,12.696,-2.957,-0.017,-0.0,-0.842,0.825,0.274,-12.838,-2.047,-0.0,-0.095,-1.952,-0.81,1.381,4.08,4.139,3.755
75.2925,0.974,-0.086,10.254,-1.68,-0.9,3.19,1.317,2.24,-9.26,5.43,-48.26,-2.01,9.18,0.91,-1.134,2.957,12.838,-6.191,-6.246,12.696,-2.957,-0.017,-0.0,-0.842,0.825,0.274,-12.838,-2.047,-0.0,-0.095,-1.952,-0.81,1.381,4.08,4.139,3.755
75.3250,0.388,0.041,10.096,0.21,9.78,2.74,1.5,2.197,-9.321,6.58,-44.74,-3.33,8.843,0.884,-1.076,2.18,12.714,-6.153,-6.684,12.573,-2.18,0.01,0.0,-0.781,0.791,0.271,-12.714,-2.042,0.0,-0.115,-1.927,-0.807,1.328,4.065,4.139,3.755
75.3874,-0.917,0.077,10.001,3.31,15.32,1.5,0.32,2.023,-9.487,-2.6,6.23,-4.78,8.936,0.918,-1.02,2.22,12.782,-5.642,-6.738,12.542,-2.22,0.009,0.0,0.109,-0.1,0.182,-12.782,-2.047,0.0,0.045,-2.092,-0.828,1.321,4.061,4.139,3.755
75.3874,-0.917,0.077,10.001,3.31,15.32,1.5,0.32,2.023,-9.487,-2.6,6.23,-4.78,8.936,0.918,-1.02,2.22,12.782,-5.642,-6.738,12.542,-2.22,0.009,0.0,0.109,-0.1,0.182,-12.782,-2.047,0.0,0.045,-2.092,-0.828,1.321,4.061,4.139,3.755
75.4431,-1.719,0.292,9.809,4.01,6.91,0.41,0.304,2.205,-9.703,7.45,-8.76,-0.34,9.287,1.113,-0.945,1.747,12.576,-5.233,-7.571,12.115,-1.747,0.025,0.0,-0.153,0.178,0.21,-12.576,-2.04,0.0,-0.13,-1.91,-0.807,1.219,4.009,4.139,3.755
75.4431,-1.719,0.292,9.809,4.01,6.91,0.41,0.304,2.205,-9.703,7.45,-8.76,-0.34,9.287,1.113,-0.945,1.747,12.576,-5.233,-7.571,12.115,-1.747,0.025,0.0,-0.153,0.178,0.21,-12.576,-2.04,0.0,-0.13,-1.91,-0.807,1.219,4.009,4.139,3.755
75.4941,-1.25,0.302,9.981,3.81,-8.91,-0.99,0.387,2.043,-9.68,-4.52,11.3,2.18,9.131,1.299,-0.975,1.937,12.626,-4.941,-7.237,11.915,-1.937,0.019,-0.0,0.197,-0.179,0.174,-12.626,-2.044,0.0,0.079,-2.122,-0.833,1.26,3.984,4.139,3.755
75.4941,-1.25,0.302,9.981,3.81,-8.91,-0.99,0.387,2.043,-9.68,-4.52,11.3,2.18,9.131,1.299,-0.975,1.937,12.626,-4.941,-7.237,11.915,-1.937,0.019,-0.0,0.197,-0.179,0.174,-12.626,-2.044,0.0,0.079,-2.122,-0.833,1.26,3.984,4.139,3.755
75.5310,-0.441,0.256,10.048,3.89,-9.48,-0.58,0.53,1.958,-9.56,1.08,4.88,3.38,8.712,1.38,-0.991,2.081,12.603,-4.827,-6.68,11.763,-2.081,0.014,-0.0,0.085,-0.072,0.185,-12.603,-2.044,0.0,-0.019,-2.025,-0.822,1.328,3.966,4.139,3.755
75.5812,0.237,0.16,10.166,3.73,4.72,1.25,0.769,2.187,-9.202,1.87,-11.09,-1.47,7.976,1.511,-0.976,1.987,12.492,-4.597,-6.047,11.443,-1.987,0.017,0.0,-0.194,0.21,0.213,-12.492,-2.04,0.0,-0.033,-2.008,-0.821,1.406,3.926,4.139,3.755
75.5812,0.237,0.16,10.166,3.73,4.72,1.25,0.769,2.187,-9.202,1.87,-11.09,-1.47,7.976,1.511,-0.976,1.987,12.492,-4.597,-6.047,11.443,-1.987,0.017,0.0,-0.194,0.21,0.213,-12.492,-2.04,0.0,-0.033,-2.008,-0.821,1.406,3.926,4.139,3.755
75.6401,0.419,0.199,10.056,5.03,30.17,2.45,0.57,1.859,-9.172,2.78,-22.02,-9.79,7.915,1.699,-0.866,1.398,12.417,-4.244,-6.579,11.142,-1.398,0.037,0.0,-0.384,0.422,0.234,-12.417,-2.039,0.0,-0.048,-1.99,-0.819,1.341,3.89,4.139,3.755
75.6401,0.419,0.199,10.056,5.03,30.17,2.45,0.57,1.859,-9.172,2.78,-22.02,-9.79,7.915,1.699,-0.866,1.398,12.417,-4.244,-6.579,11.142,-1.398,0.037,0.0,-0.384,0.422,0.234,-12.417,-2.039,0.0,-0.048,-1.99,-0.819,1.341,3.89,4.139,3.755
75.7037,-0.062,0.103,9.898,10.98,52.96,10.77,0.352,1.982,-9.125,10.93,-31.88,-19.82,9.029,1.931,-0.545,0.124,12.048,-3.657,-8.961,10.555,-0.124,0.082,0.0,-0.556,0.638,0.256,-12.048,-2.024,0.0,-0.191,-1.834,-0.801,1.05,3.818,4.139,3.755
75.7037,-0.062,0.103,9.898,10.98,52.96,10.77,0.352,1.982,-9.125,10.93,-31.88,-19.82,9.029,1.931,-0.545,0.124,12.048,-3.657,-8.961,10.555,-0.124,0.082,0.0,-0.556,0.638,0.256,-12.048,-2.024,0.0,-0.191,-1.834,-0.801,1.05,3.818,4.139,3.755
75.7342,-0.534,0.747,9.833,13.72,62.37,14.15,0.468,1.86,-9.396,3.51,-24.01,-27.43,9.947,2.294,-0.221,-0.405,11.907,-3.148,-10.414,10.057,0.405,0.1,0.0,-0.419,0.519,0.244,-11.907,-2.019,0.0,-0.061,-1.958,-0.816,0.872,3.757,4.139,3.755
75.7848,-0.532,0.986,9.914,6.02,88.53,4.67,-0.323,1.962,-9.025,-3.93,-13.94,-29.99,12.278,3.123,0.401,-1.078,11.928,-1.901,-13.409,9.191,1.078,0.124,0.0,-0.243,0.367,0.229,-11.928,-2.022,0.0,0.069,-2.09,-0.833,0.506,3.651,4.139,3.755
75.7848,-0.532,0.986,9.914,6.02,88.53,4.67,-0.323,1.962,-9.025,-3.93,-13.94,-29.99,12.278,3.123,0.401,-1.078,11.928,-1.901,-13.409,9.191,1.078,0.124,0.0,-0.243,0.367,0.229,-11.928,-2.022,0.0,0.069,-2.09,-0.833,0.506,3.651,4.139,3.755
75.8464,-2.794,0.323,8.543,1.65,119.56,-14.75,-1.337,2.125,-8.882,12.03,-59.41,-12.22,16.575,3.236,0.305,-3.509,11.767,-1.443,-20.075,8.819,3.509,0.209,0.0,-1.037,1.246,0.318,-11.767,-2.016,0.0,-0.21,-1.806,-0.8,0.154,3.629,4.139,3.755
75.8464,-2.794,0.323,8.543,1.65,119.56,-14.75,-1.337,2.125,-8.882,12.03,-59.41,-12.22,16.575,3.236,0.305,-3.509,11.767,-1.443,-20.075,8.819,3.509,0.209,0.0,-1.037,1.246,0.318,-11.767,-2.016,0.0,-0.21,-1.806,-0.8,5.975,3.606,4.139,3.755
75.9082,-4.369,0.113,7.834,7.39,122.86,-13.68,-0.947,2.017,-9.005,3.17,-19.76,-20.34,21.972,3.124,-0.058,-5.283,11.577,-1.016,-27.162,8.428,4.663,0.249,0.0,-0.759,1.007,0.294,-11.625,-2.011,0.0,-0.1,-1.911,-0.813,5.517,3.587,4.139,3.755
75.9384,-4.812,0.213,7.211,9.05,119.71,-10.36,-1.571,1.65,-8.928,5.29,-4.91,-20.36,24.773,3.182,-0.198,-5.649,11.428,-0.687,-30.282,7.937,5.649,0.283,0.0,-0.086,0.369,0.23,-11.428,-2.004,0.0,-0.092,-1.912,-0.814,4.728,3.498,4.139,3.755
75.9623,-5.272,0.697,6.967,8.94,117.59,-4.87,-1.887,1.292,-8.922,0.47,-5.73,-31.16,27.546,3.446,-0.152,-6.093,11.221,-0.206,-33.438,7.073,6.093,0.299,0.0,-0.1,0.399,0.233,-11.221,-1.996,0.0,-0.008,-1.988,-0.823,4.728,3.498,4.139,3.755
75.9623,-5.272,0.697,6.967,8.94,117.59,-4.87,-1.887,1.292,-8.922,0.47,-5.73,-31.16,27.546,3.446,-0.152,-6.093,11.221,-0.206,-33.438,7.073,6.093,0.299,0.0,-0.1,0.399,0.233,-11.221,-1.996,0.0,-0.008,-1.988,-0.823,4.342,3.393,4.139,3.755
75.9931,-5.782,0.656,6.45,7.3,113.44,-0.59,-1.581,1.53,-9.072,-4.84,-3.92,-41.12,30.287,3.737,0.008,-6.52,11.158,0.453,-36.525,6.172,6.52,0.314,0.0,-0.068,0.382,0.232,-11.158,-1.994,0.0,0.084,-2.078,-0.834,3.965,3.283,4.139,3.755
76.0526,-7.266,0.948,6.428,4.25,97.64,7.53,-1.645,1.49,-9.689,3.73,2.11,-43.21,35.421,4.482,0.701,-7.066,10.799,1.829,-42.008,3.812,7.066,0.333,0.0,0.037,0.296,0.223,-10.799,-1.98,0.0,-0.065,-1.915,-0.816,3.295,2.994,4.139,3.755
76.0526,-7.266,0.948,6.428,4.25,97.64,7.53,-1.645,1.49,-9.689,3.73,2.11,-43.21,35.421,4.482,0.701,-7.066,10.799,1.829,-42.008,3.812,7.066,0.333,0.0,0.037,0.296,0.223,-10.799,-1.98,0.0,-0.065,-1.915,-0.816,3.295,2.994,4.139,3.755
76.1038,-7.219,1.085,6.256,3.16,82.07,22.58,-1.501,2.466,-9.511,-11.44,18.88,-74.12,39.758,5.869,2.254,-7.329,10.482,3.91,-46.269,0.344,7.329,0.342,0.0,0.33,0.013,0.195,-10.482,-1.967,0.0,0.2,-2.167,-0.847,2.775,2.571,4.139,3.755
76.1038,-7.219,1.085,6.256,3.16,82.07,22.58,-1.501,2.466,-9.511,-11.44,18.88,-74.12,39.758,5.869,2.254,-7.329,10.482,3.91,-46.269,0.344,7.329,0.342,0.0,0.33,0.013,0.195,-10.482,-1.967,0.0,0.2,-2.167,-0.847,2.775,2.571,4.139,3.755
76.1620,-8.334,1.001,5.454,2.39,70.3,16.23,-1.95,1.377,-9.304,-8.03,-4.81,-71.3,43.645,7.249,3.987,-8.119,10.486,6.072,-50.458,-3.37,8.119,0.37,0.0,-0.084,0.454,0.239,-10.486,-1.969,0.0,0.14,-2.109,-0.841,2.527,2.355,4.139,3.755
76.1620,-8.334,1.001,5.454,2.39,70.3,16.23,-1.95,1.377,-9.304,-8.03,-4.81,-71.3,43.645,7.249,3.987,-8.119,10.486,6.072,-50.458,-3.37,8.119,0.37,0.0,-0.084,0.454,0.239,-10.486,-1.969,0.0,0.14,-2.109,-0.841,2.263,2.117,4.139,3.755
76.1948,-8.904,0.797,5.329,3.28,66.71,2.25,-1.83,2.62,-9.524,-2.94,5.65,-46.49,45.491,7.617,4.41,-8.183,10.629,6.638,-52.164,-4.645,8.183,0.372,0.0,0.099,0.273,0.221,-10.629,-1.976,0.0,0.051,-2.027,-0.831,2.055,1.961,4.139,3.755
76.2537,-9.349,1.044,4.853,1.91,49.78,-22.87,-2.102,1.861,-10.054,-3.66,-2.66,-8.25,48.891,7.629,4.137,-8.797,10.747,6.176,-56.01,-6.036,8.797,0.394,0.0,-0.046,0.44,0.238,-10.747,-1.983,0.0,0.064,-2.046,-0.834,1.585,1.791,4.139,3.755
